,ReturnCode,RowId,SampleCEL,SampleFile,SampleId,SeriesId
552,0,798,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE15617/GSE15617_GSM131636.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131636/suppl/GSM131636.CEL.gz,GSM131636,GSE15617
553,0,799,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131637.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131637/suppl/GSM131637.CEL.gz,GSM131637,GSE5632
554,0,800,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE15617/GSE15617_GSM131637.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131637/suppl/GSM131637.CEL.gz,GSM131637,GSE15617
555,0,801,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131638.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131638/suppl/GSM131638.CEL.gz,GSM131638,GSE5632
556,0,802,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE15617/GSE15617_GSM131638.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131638/suppl/GSM131638.CEL.gz,GSM131638,GSE15617
557,0,803,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131639.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131639/suppl/GSM131639.CEL.gz,GSM131639,GSE5632
558,0,804,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131640.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131640/suppl/GSM131640.CEL.gz,GSM131640,GSE5632
559,0,805,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE5632/GSE5632_GSM131641.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM131nnn/GSM131641/suppl/GSM131641.CEL.gz,GSM131641,GSE5632
560,0,806,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE55799/GSE55799_GSM1346217.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1346nnn/GSM1346217/suppl/GSM1346217_cdm1youngfloralbuds_1.CEL.gz,GSM1346217,GSE55799
561,0,807,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE55799/GSE55799_GSM1346218.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1346nnn/GSM1346218/suppl/GSM1346218_cdm1youngfloralbuds_2.CEL.gz,GSM1346218,GSE55799
562,0,808,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE55799/GSE55799_GSM1346219.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1346nnn/GSM1346219/suppl/GSM1346219_Wildtypeyoungfloralbuds_1.CEL.gz,GSM1346219,GSE55799
563,0,809,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE55799/GSE55799_GSM1346220.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1346nnn/GSM1346220/suppl/GSM1346220_Wildtypeyoungfloralbuds_2.CEL.gz,GSM1346220,GSE55799
564,0,810,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6162/GSE6162_GSM142734.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM142nnn/GSM142734/suppl/GSM142734.CEL.gz,GSM142734,GSE6162
565,0,811,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6162/GSE6162_GSM142735.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM142nnn/GSM142735/suppl/GSM142735.CEL.gz,GSM142735,GSE6162
566,0,812,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6162/GSE6162_GSM142736.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM142nnn/GSM142736/suppl/GSM142736.CEL.gz,GSM142736,GSE6162
567,0,813,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6162/GSE6162_GSM142737.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM142nnn/GSM142737/suppl/GSM142737.CEL.gz,GSM142737,GSE6162
568,0,814,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6162/GSE6162_GSM142738.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM142nnn/GSM142738/suppl/GSM142738.CEL.gz,GSM142738,GSE6162
569,0,815,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6162/GSE6162_GSM142739.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM142nnn/GSM142739/suppl/GSM142739.CEL.gz,GSM142739,GSE6162
570,0,816,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6162/GSE6162_GSM142740.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM142nnn/GSM142740/suppl/GSM142740.CEL.gz,GSM142740,GSE6162
571,0,817,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE9408/GSE9408_GSM239252.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM239nnn/GSM239252/suppl/GSM239252.CEL.gz,GSM239252,GSE9408
572,0,818,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE9408/GSE9408_GSM239254.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM239nnn/GSM239254/suppl/GSM239254.CEL.gz,GSM239254,GSE9408
573,0,837,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE680/GSE680_GSM27359.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM27nnn/GSM27359/suppl/GSM27359.CEL.gz,GSM27359,GSE680
