FileId,Accepted,QCNotes
GSE22983_GSM567323,Y,NA
GSE22983_GSM567324,Y,NA
GSE22983_GSM567325,Y,NA
GSE22983_GSM567326,Y,NA
GSE23617_GSM579088,Y,NA
GSE23617_GSM579089,Y,NA
GSE23617_GSM579090,Y,NA
GSE23617_GSM579091,Y,NA
GSE23617_GSM579092,Y,NA
GSE23617_GSM579093,Y,NA
GSE23617_GSM579094,Y,NA
GSE23617_GSM579095,Y,NA
GSE23617_GSM579096,Y,NA
GSE23617_GSM579097,Y,NA
GSE23617_GSM579098,Y,NA
GSE23617_GSM579099,Y,NA
GSE23617_GSM629872,Y,NA
GSE23617_GSM629873,Y,NA
GSE23617_GSM629874,Y,NA
GSE23617_GSM629875,Y,NA
GSE23617_GSM629876,Y,NA
GSE24169_GSM594701,Y,NA
GSE24169_GSM594702,Y,NA
GSE24169_GSM594703,Y,NA
GSE24169_GSM594704,Y,NA
GSE24169_GSM594705,Y,NA
GSE24169_GSM594706,Y,NA
GSE24169_GSM594707,Y,NA
GSE24169_GSM594708,Y,NA
GSE24169_GSM594709,Y,NA
GSE24169_GSM594710,Y,NA
GSE24169_GSM594711,Y,NA
GSE24169_GSM594712,Y,NA
GSE24169_GSM594713,Y,NA
GSE24169_GSM594714,Y,NA
GSE24169_GSM594715,Y,NA
GSE24169_GSM594716,Y,NA
GSE24169_GSM594717,Y,NA
GSE24169_GSM594718,Y,NA
GSE24169_GSM594719,Y,NA
GSE24169_GSM594720,Y,NA
GSE24552_GSM605340,Y,NA
GSE24552_GSM605341,Y,NA
GSE24552_GSM605342,Y,NA
GSE24552_GSM605343,Y,NA
GSE24552_GSM605344,Y,NA
GSE24552_GSM605345,Y,NA
GSE25067_GSM615829,Y,NA
GSE25067_GSM615830,Y,NA
GSE25067_GSM615831,Y,NA
GSE25067_GSM615832,Y,NA
GSE25067_GSM615833,Y,NA
GSE25067_GSM615834,Y,NA
GSE25067_GSM615835,Y,NA
GSE25067_GSM615836,Y,NA
GSE25067_GSM615837,Y,NA
GSE25067_GSM615838,Y,NA
GSE25067_GSM615839,Y,NA
GSE25067_GSM615840,Y,NA
GSE25444_GSM624462,Y,NA
GSE25444_GSM624463,Y,NA
GSE25444_GSM624464,Y,NA
GSE25444_GSM624465,Y,NA
