TFName 	 TFLocus 	 TargetName 	 TargetLocus 	 IsTF 	 TargetType 	 Confirmation 	 InteractionType
LFY 	 AT5G61850 	 PEX11B 	 AT3G47430 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PFK7 	 AT5G56630 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PFT1 	 AT1G25540 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PGP2 	 AT4G25960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PGP21 	 AT3G62150 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PGRL1B 	 AT4G11960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PGSIP5 	 AT1G08990 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PGSIP5 	 AT1G08990 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 PIP5K4 	 AT3G56960 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PKS4 	 AT5G04190 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PLL3 	 AT3G09400 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 POP1 	 AT5G44110 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PP7 	 AT5G63870 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PPCK1 	 AT1G08650 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PPDK 	 AT4G15530 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PPDK 	 AT4G15530 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 PPI2 	 AT3G15340 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PPO 	 AT5G59160 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PRA1.A1 	 AT5G02040 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PRA1.F1 	 AT1G17700 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PRA1.F4 	 AT3G13710 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PRHA 	 AT4G29940 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PSAL 	 AT4G12800 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PSAO 	 AT1G08380 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PSBY 	 AT1G67740 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PTAC6 	 AT1G21600 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 PUX5 	 AT4G15410 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 QRT3 	 AT4G20050 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RANBP1 	 AT5G58590 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RAV1 	 AT1G13260 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RD21 	 AT1G47128 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RD26 	 AT4G27410 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 REB1 	 AT1G64440 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RHA1A 	 AT4G11370 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RHA1B 	 AT4G11360 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RHD3 	 AT3G13870 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RIC7 	 AT4G28556 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RKP 	 AT2G22010 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ROC1 	 AT4G38740 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ROXY1 	 AT3G02000 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RPL23AB 	 AT3G55280 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RRF 	 AT3G63190 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 RUXF 	 AT4G30220 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 Rap2.10 	 AT5G52020 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 Rap2.10 	 AT5G52020 	 Yes 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 SAC52 	 AT1G14320 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SAUR68 	 AT1G29510 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SCL1 	 AT1G21450 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SCL3 	 AT1G50420 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SCL6 	 AT4G00150 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SDH2-1 	 AT3G27380 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SDS 	 AT1G14750 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SEPALLATA3 	 AT1G24260 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SEPALLATA3 	 AT1G24260 	 Yes 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 SHN3 	 AT5G11190 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SIG3 	 AT3G53920 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SIM 	 AT5G04470 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SIP2 	 AT3G56950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SKU6 	 AT2G03680 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SLK1 	 AT4G25520 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SLT1 	 AT2G37570 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SNZ 	 AT2G39250 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SNZ 	 AT2G39250 	 Yes 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 SPH1 	 AT4G16295 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SPL16 	 AT1G76580 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SPL7 	 AT5G18830 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SQE3 	 AT4G37760 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SRD2 	 AT1G28560 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 SRS2 	 AT4G36260 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TCL2 	 AT2G30424 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TCP20 	 AT3G27010 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TFL-1 	 AT5G03840 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 THH1 	 AT1G14530 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TIR1 	 AT3G62980 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TOC1 	 AT5G61380 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TOM6 	 AT1G49410 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TRI 	 AT2G29330 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 TUB6 	 AT5G12250 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 UBA1A 	 AT2G22090 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 UBC3 	 AT5G62540 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 UBC5 	 AT1G63800 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ULP1B 	 AT4G00690 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ULT2 	 AT2G20825 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 UPL6 	 AT3G17205 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 UVH3 	 AT3G28030 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 VAR3 	 AT5G17790 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 VATG3 	 AT4G25950 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 VATG3 	 AT4G25950 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 VEL2 	 AT2G18880 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 VEL2 	 AT2G18880 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 VHA-A1 	 AT2G28520 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 VPS20.1 	 AT5G63880 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 VPS46.2 	 AT1G73030 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WAV2 	 AT5G20520 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WDL1 	 AT3G04630 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WERWOLF 	 AT5G14750 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WERWOLF 	 AT5G14750 	 Yes 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 WIP2 	 AT5G56210 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WLIM1 	 AT1G10200 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WOX3 	 AT2G28610 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WRI1 	 AT3G54320 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WRKY21 	 AT2G30590 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 WRKY3 	 AT2G03340 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 XIB 	 AT1G04160 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 YLS2 	 AT3G51430 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 YSL6 	 AT3G27020 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 YUC4 	 AT5G11320 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ZAT10 	 AT1G27730 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ZAT10 	 AT1G27730 	 Yes 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 ZAT5 	 AT2G28200 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ZFP7 	 AT1G24625 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ZFP8 	 AT2G41940 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ZIP9 	 AT4G33020 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 agl63 	 AT1G31140 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 anac051 	 AT3G10490 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 anac057 	 AT3G17730 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 anac089 	 AT5G22290 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 anac095 	 AT5G41090 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 anac099 	 AT5G56620 	 Yes 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 anac099 	 AT5G56620 	 Yes 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 emb1211 	 AT5G22640 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 emb2746 	 AT5G63420 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 ftsh9 	 AT5G58870 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 pde191 	 AT4G38160 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 sks10 	 AT4G28090 	 No 	 Direct 	 Confirmed 	 Activation
LFY 	 AT5G61850 	 sks10 	 AT4G28090 	 No 	 Direct 	 Confirmed 	 Repression
LFY 	 AT5G61850 	 sks15 	 AT4G37160 	 No 	 Direct 	 Confirmed 	 Activation
LHY 	 AT1G01060 	 ELF4 	 AT2G40080 	 No 	 Direct 	 Confirmed 	 Repression
LHY 	 AT1G01060 	 TOC1 	 AT5G61380 	 No 	 Direct 	 Confirmed 	 Repression
LUX 	 AT3G46640 	 ELF3 & ELF4 	 AT2G25930 	 No 	 Direct 	 Confirmed 	 Activation
LZF1 	 AT1G78600 	 ?REF8 	 AT2G40890 	 No 	 Direct 	 Confirmed 	 \N
LZF1 	 AT1G78600 	 PHB 	 AT2G34710 	 Yes 	 Direct 	 Confirmed 	 \N
MED15 	 AT1G15780 	 BCCP2 	 AT5G15530 	 No 	 Direct 	 Confirmed 	 Unknown
MED15 	 AT1G15780 	 Cy-PK? 	 AT5G52920 	 No 	 Direct 	 Confirmed 	 Unknown
MED15 	 AT1G15780 	 FAD2 	 AT3G12120 	 No 	 Direct 	 Confirmed 	 Unknown
MED15 	 AT1G15780 	 KAS1 	 AT5G46290 	 No 	 Direct 	 Confirmed 	 Unknown
MED15 	 AT1G15780 	 KAS3 	 AT1G62640 	 No 	 Direct 	 Confirmed 	 Unknown
MED15 	 AT1G15780 	 SUS2 	 AT5G49190 	 No 	 Direct 	 Confirmed 	 Unknown
MED15 	 AT1G15780 	 WRINKLED1 (WRI1) 	 AT3G54320 	 Yes 	 Direct 	 Confirmed 	 Unknown
MP 	 AT1G19850 	 ?VND7 	 AT1G71930 	 Yes 	 Direct 	 Confirmed 	 \N
MYB 	 AT1G66230 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 \N
MYB20 	 AT1G66230 	 AT4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 \N
MYB20 	 AT1G66230 	 REF3 	 AT2G30490 	 No 	 Direct 	 Confirmed 	 \N
MYB3 	 AT1G22640 	 AT4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 \N
MYB3 	 AT1G22640 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 \N
MYB3 	 AT1G22640 	 REF3 	 AT2G30490 	 No 	 Direct 	 Confirmed 	 \N
MYB46 	 AT5G12870 	 4CL3 	 AT1G65060 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 ?CESA8 	 AT4G18780 	 No 	 Direct 	 Confirmed 	 \N
MYB46 	 AT5G12870 	 BEL10 	 AT1G19700 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 BLH2 	 AT4G36870 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 BLH3 	 AT1G75410 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 BLH6 	 AT4G34610 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 C3H14 	 AT1G66810 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 CAD4 	 AT3G19450 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 CCoAOMT1 	 AT4G34050 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 CESA4 	 AT5G44030 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 CESA7 	 AT5G17420 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 CESA8 	 AT4G18780 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 CP1 	 AT4G11310 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 IAA28 	 AT5G25890 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 IRX14-L 	 AT5G67230 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 KNAT7 	 AT1G62990 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 MYB32 	 AT4G34990 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 MYB43 	 AT5G16600 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 MYB54 	 AT1G73410 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 MYB58 	 AT1G16490 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 MYB6 	 AT4G09460 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 MYB63 	 AT1G79180 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 MYB7 	 AT2G16720 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 PAL1 	 AT2G37040 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 ROP1 	 AT3G51300 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 ROP2 	 AT1G20090 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 ROP4 	 AT1G75840 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 SCPL29 	 AT4G30810 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 SCPL48 	 AT3G45010 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 TRY 	 AT5G53200 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 UXS3 	 AT5G59290 	 No 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 ZAT5 	 AT2G28200 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB46 	 AT5G12870 	 bZIP6 	 AT2G22850 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 ?REF8 	 AT2G40890 	 No 	 Direct 	 Confirmed 	 \N
MYB58 	 AT1G16490 	 AT4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 \N
MYB58 	 AT1G16490 	 C3H1 	 AT1G66810 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 C4H 	 AT2G30490 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 CAD6 	 AT4G37970 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 CCR1 	 AT1G15950 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 CCoAOMT1 	 AT4G34050 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 COMT 	 AT1G21100 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 \N
MYB58 	 AT1G16490 	 PAL1 	 AT2G37040 	 No 	 Direct 	 Confirmed 	 Activation
MYB58 	 AT1G16490 	 REF3 	 AT2G30490 	 No 	 Direct 	 Confirmed 	 \N
MYB61 	 AT1G09540 	 CCoAOMT7 	 AT4G26220 	 No 	 Direct 	 Confirmed 	 Activation
MYB61 	 AT1G09540 	 KNAT7 	 AT1G62990 	 No 	 Direct 	 Confirmed 	 Activation
MYB61 	 AT1G09540 	 PME17 	 AT2G45220 	 No 	 Direct 	 Confirmed 	 Activation
MYB63 	 AT1G16490 	 4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 Activation
MYB63 	 AT1G16490 	 LAC4 	 AT2G38080 	 No 	 Direct 	 Confirmed 	 Activation
MYB63 	 AT1G79180 	 ?CESA8 	 AT4G18780 	 No 	 Direct 	 Confirmed 	 \N
MYB63 	 AT1G79180 	 AT4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 \N
MYB63 	 AT1G79180 	 CCOAOMT1 	 AT4G34050 	 No 	 Direct 	 Confirmed 	 \N
MYB63 	 AT1G79180 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 \N
MYB63 	 AT1G79180 	 REF3 	 AT2G30490 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 ?CESA8 	 AT4G18780 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 ?FRA8 	 AT2G28110 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 ?VND7 	 AT1G71930 	 Yes 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 AT4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 CAD4 	 AT3G19450 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 CESA7 	 AT5G17420 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 COBL4 	 AT5G15630 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 FLY1 	 AT4G28370 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 GUX1 	 AT3G18660 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 GUX2 	 AT4G33330 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 IRX10 	 AT1G27440 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 IRX9 	 AT2G37090 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 KNAT7 	 AT1G62990 	 Yes 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 LAC17 	 AT5G60020 	 No 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 MYB46 	 AT5G12870 	 Yes 	 Direct 	 Confirmed 	 \N
MYB73 	 AT4G37260 	 PHB 	 AT2G34710 	 Yes 	 Direct 	 Confirmed 	 \N
MYB83 	 AT3G08500 	 4CL3 	 AT1G65060 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 ?CESA8 	 AT4G18780 	 No 	 Direct 	 Confirmed 	 \N
MYB83 	 AT3G08500 	 AT4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 \N
MYB83 	 AT3G08500 	 BEL10 	 AT1G19700 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 BLH2 	 AT4G36870 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 BLH3 	 AT1G75410 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 BLH6 	 AT4G34610 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 C3H14 	 AT1G66810 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 CAD4 	 AT3G19450 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 CCoAOMT1 	 AT4G34050 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 \N
MYB83 	 AT3G08500 	 IAA28 	 AT5G25890 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 IRX14-L 	 AT5G67230 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 KNAT7 	 AT1G62990 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB32 	 AT4G34990 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB4 	 AT4G38620 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB52 	 AT1G17950 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB54 	 AT1G73410 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB58 	 AT1G16490 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB6 	 AT4G09460 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB63 	 AT1G79180 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 MYB7 	 AT2G16720 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 PAL1 	 AT2G37040 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 PAL4 	 AT3G10340 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 REF3 	 AT2G30490 	 No 	 Direct 	 Confirmed 	 \N
MYB83 	 AT3G08500 	 ROP1 	 AT3G51300 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 ROP2 	 AT1G20090 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 ROP4 	 AT1G75840 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 TRY 	 AT5G53200 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 UXS3 	 AT5G59290 	 No 	 Direct 	 Confirmed 	 Activation
MYB83 	 AT3G08500 	 bZIP6 	 AT2G22850 	 Yes 	 Direct 	 Confirmed 	 Activation
MYB85 	 AT1G16490 	 CCOAOMT1 	 AT4G34050 	 No 	 Direct 	 Confirmed 	 \N
MYB85 	 AT4G22680 	 ?CESA8 	 AT4G18780 	 No 	 Direct 	 Confirmed 	 \N
MYB85 	 AT4G22680 	 AT4CL1 	 AT1G51680 	 No 	 Direct 	 Confirmed 	 \N
MYB85 	 AT4G22680 	 CCOAOMT1 	 AT4G34050 	 No 	 Direct 	 Confirmed 	 \N
MYB85 	 AT4G22680 	 HCT 	 AT5G48930 	 No 	 Direct 	 Confirmed 	 \N
MYB85 	 AT4G22680 	 REF3 	 AT2G30490 	 No 	 Direct 	 Confirmed 	 \N
